idx_candidate,x_refined,y_refined,second_deriv,curvature,third_deriv,slope,valid_minimum
12,3950.1217286208084,0.8092917864900452,35.4860583286562,553705350.9832981,1475.7701166938327,-29647.778461316597,True
14,3950.125904143881,0.8096659077886558,41.52293509873248,647902896.0219898,1236.7757548533164,-18146.93918295744,True
131,3951.156904755121,0.29928904925944644,139.75730573336855,2181840868.30343,1278.493975374846,-1655.4833546870077,True
146,3951.2800214939703,0.787532661780559,13.312960174200384,207850105.8445016,5360.812368881433,-764967.4940322251,True
183,3951.611001945917,0.6035051854451963,147.75226075132326,2307185462.356706,-1168.6318953936343,1353.738337389084,True
250,3952.1998958578315,0.40475071728714035,122.54423443275589,1914126728.769482,-4522.969400984651,7615.500122751058,True
298,3952.6161330877644,0.232548060558572,60.972929795101926,952590709.4989471,-1501.3581292088948,10209.982123810232,True
335,3952.9253818319116,0.15747685405995246,38.88804858865457,607649833.7903903,549.4744524102889,-9185.356893738994,True
388,3953.3971949641445,0.7112303229032543,65.1610858421057,1018425376.6814008,-2915.5606409076963,17356.99153482993,True
464,3954.0421436989473,0.8664638442985972,15.902355794101895,248624575.00232956,880.5685256770251,-88003.18303669701,True
482,3954.19791155109,0.933107420519377,30.402727035175197,475367345.2133485,315.09454664521087,-8615.031150324518,True
567,3954.961921939303,1.000111608898006,4.739088213191481,74127508.9134848,-529.5985806782182,595819.0281808047,True
588,3955.11552444817,0.6994359879564804,81.95596682785789,1282032174.3444304,-2554.435509633683,9608.908585293166,True
601,3955.230522550873,0.5857415913897677,40.11866507457057,627610317.9079454,-3887.572193512214,61025.755878525124,True
732,3956.3421862896507,0.07936403746666366,13.26055262357124,207562702.76364878,63.19485371559398,-9077.454222938268,True
735,3956.3433559822965,0.07933015888241207,14.531965063803542,227463802.9250283,162.7828088466524,-19469.971719808644,True
842,3957.264779095585,0.8511472647284015,21.945126749359584,343659467.6398371,455.17828129372566,-23867.651229460833,True
865,3957.460586508563,0.7962954849310193,73.29849717719672,1147963995.2824876,-309.0905848281925,1452.7085252705785,True
886,3957.639783860954,0.5404497114169636,106.83318569842451,1673318856.6556754,-568.077208823132,1256.776909670983,True
921,3957.936073013939,0.14359604026619874,75.55480558586427,1183585519.4740145,-1036.4170184743712,4583.96215771141,True
951,3958.212731478842,0.0823153940889818,20.6105774929036,322915151.6897386,-147.6820601183912,8777.033131494192,True
954,3958.2147429877928,0.08308141281099388,14.660365220731618,229690743.61318976,-8.586410539417045,1008.6074374261663,True
956,3958.213648184889,0.0824585993498101,17.67718881353075,276956565.29478776,-130.7652663693513,10564.92011629255,True
1031,3958.8568313930705,0.6558565672727014,103.57106571669922,1623222437.9011931,611.281362598766,-1438.447171978734,True
1048,3959.028236642036,0.7741496424213676,10.8769000026822,170483492.7522421,-715.0550640503748,152559.78358361323,True
1051,3959.0373707956496,0.7732236013521424,9.575710032564862,150089457.88366106,-293.09357514242004,80681.53875182322,True
1055,3959.043451898436,0.7732711005686334,8.317885727520403,130374749.28962922,-3.7194706063287413,1356.951769077433,True
1071,3959.1937197594734,0.7054081119985409,43.657331489088406,684338053.514017,-572.8070487993617,7585.543045987698,True
1081,3959.2677101005083,0.7277066478619096,11.250982921357032,176368167.08214602,741.144597504041,-147776.91518775208,True
1110,3959.520018319458,0.62317736935966,37.998575085885356,595734013.951194,247.5129953368172,-4326.336430664433,True
1144,3959.831736160298,0.6180578498120212,16.30260616938462,255629223.70563224,80.04249072850959,-7600.273767990454,True
1146,3959.8306635562903,0.6180018776919737,17.00464810679621,266637284.5465763,-89.60803624047237,7820.499552958685,True
1149,3959.824677279994,0.6180858352371318,17.085743375980314,267908069.33945957,-600.3457809468027,51898.78552983341,True
1177,3960.1298721083185,0.6052385781896098,25.348785426072155,397535587.39868134,1178.0735572725575,-46264.526010978865,True
1202,3960.2860169491246,0.42606307250183106,67.71642018270875,1062055215.1844921,-715.1735362774866,3935.4676732289904,True
1349,3961.5401824597207,0.020091809374137057,7.250316072285816,113785014.85044597,240.35391191273402,-115338.07487970793,True
1354,3961.534548674696,0.02058375317004999,3.04442284557856,47778429.23949207,-139.9446234382744,380874.8303482793,True
